iter	Passed	Remaining
402	11845	23425
403	11882	23412
404	11908	23376
405	11964	23397
406	12006	23393
407	12044	23380
408	12085	23373
409	12134	23381
410	12173	23369
411	12215	23363
412	12258	23359
413	12285	23325
414	12321	23306
415	12351	23276
416	12376	23238
417	12403	23205
418	12428	23166
419	12453	23128
420	12478	23090
421	12521	23084
422	12573	23095
423	12620	23098
424	12691	23144
425	12742	23151
426	12791	23156
427	12839	23158
428	12890	23166
429	12941	23175
430	12991	23179
431	13028	23162
432	13056	23127
433	13091	23105
434	13128	23087
435	13160	23060
436	13191	23032
437	13221	23001
438	13250	22969
439	13290	22956
440	13339	22958
441	13391	22966
442	13432	22953
443	13472	22939
444	13513	22927
445	13564	22931
446	13613	22932
447	13660	22929
448	13715	22940
449	13760	22934
450	13807	22931
451	13866	22946
452	13911	22939
453	13968	22952
454	14021	22957
455	14065	22949
456	14112	22944
457	14172	22960
458	14220	22957
459	14267	22951
460	14301	22925
461	14333	22895
462	14368	22872
463	14406	22852
464	14436	22819
465	14473	22797
466	14506	22769
467	14545	22750
468	14593	22745
469	14643	22744
470	14696	22746
471	14753	22754
472	14806	22757
473	14859	22758
474	14913	22762
475	14965	22762
476	15003	22741
477	15048	22729
478	15090	22713
479	15134	22702
480	15173	22680
481	15216	22666
482	15242	22626
483	15279	22603
484	15304	22561
485	15329	22521
486	15353	22479
487	15367	22421
488	15382	22365
489	15397	22310
490	15411	22253
491	15424	22195
492	15438	22139
493	15451	22082
494	15464	22025
495	15477	21968
496	15491	21912
497	15504	21856
498	15518	21800
499	15535	21749
500	15548	21694
501	15562	21638
502	15576	21583
503	15589	21528
504	15603	21474
505	15616	21419
506	15630	21364
507	15644	21310
508	15657	21256
509	15671	21201
510	15685	21148
511	15698	21094
512	15711	21040
513	15725	20987
514	15739	20934
515	15752	20880
516	15764	20826
517	15778	20773
518	15791	20720
519	15805	20668
520	15818	20615
521	15832	20563
522	15845	20511
523	15858	20458
524	15871	20406
525	15884	20354
526	15897	20302
527	15910	20250
528	15924	20198
529	15938	20148
530	15952	20097
531	15966	20047
532	15980	19998
533	15994	19948
534	16008	19898
535	16021	19847
536	16034	19796
537	16047	19746
538	16060	19696
539	16073	19645
540	16087	19596
541	16100	19546
542	16113	19496
543	16127	19448
544	16141	19399
545	16154	19350
546	16168	19301
547	16181	19252
548	16194	19203
549	16207	19154
550	16220	19105
551	16233	19057
552	16246	19008
553	16259	18959
554	16278	18917
555	16296	18876
556	16318	18837
557	16331	18789
558	16344	18741
559	16357	18694
560	16370	18646
561	16384	18600
562	16398	18554
563	16411	18506
564	16424	18459
565	16438	18413
566	16450	18365
567	16464	18319
568	16477	18272
569	16491	18227
570	16503	18180
571	16517	18134
572	16531	18089
573	16544	18043
574	16558	17998
575	16571	17952
576	16584	17906
577	16597	17860
578	16610	17815
579	16624	17770
580	16637	17725
581	16650	17680
582	16664	17636
583	16677	17590
584	16690	17546
585	16702	17500
586	16715	17456
587	16729	17411
588	16741	17367
589	16754	17322
590	16768	17278
591	16781	17235
592	16794	17191
593	16808	17147
594	16820	17103
595	16834	17060
596	16848	17017
597	16861	16974
598	16875	16931
599	16888	16888
600	16901	16845
601	16914	16802
602	16928	16760
603	16943	16718
604	16958	16678
605	16974	16638
606	16988	16596
607	17004	16556
608	17018	16515
609	17032	16473
610	17045	16431
611	17059	16390
612	17073	16349
613	17086	16307
614	17101	16266
615	17114	16225
616	17128	16184
617	17142	16143
618	17155	16102
619	17170	16063
620	17185	16023
621	17199	15983
622	17213	15942
623	17227	15901
624	17240	15861
625	17254	15820
626	17268	15781
627	17283	15741
628	17296	15701
629	17312	15663
630	17338	15635
631	17357	15599
632	17375	15563
633	17391	15525
634	17404	15486
635	17417	15446
636	17431	15406
637	17444	15366
638	17457	15326
639	17470	15287
640	17484	15247
641	17497	15208
642	17510	15168
643	17525	15130
644	17540	15092
645	17553	15053
646	17566	15014
647	17580	14975
648	17593	14936
649	17607	14898
650	17620	14859
651	17633	14821
652	17647	14782
653	17660	14744
654	17674	14706
655	17687	14667
656	17700	14629
657	17714	14591
658	17727	14553
659	17741	14515
660	17754	14477
661	17767	14439
662	17780	14401
663	17794	14363
664	17807	14326
665	17821	14289
666	17834	14251
667	17847	14213
668	17860	14176
669	17874	14139
670	17886	14101
671	17899	14064
672	17912	14026
673	17925	13989
674	17939	13952
675	17953	13916
676	17967	13880
677	17980	13843
678	17994	13807
679	18007	13770
680	18021	13734
681	18034	13697
682	18047	13661
683	18061	13625
684	18074	13589
